age,balance,campaign,cons.conf.idx,cons.price.idx,contact,data_source,day,day_of_week,default,duration,education,emp.var.rate,euribor3m,housing,job,loan,marital,month,nr.employed,pdays,poutcome,previous,y,contact_frequency,previous_campaign_success,age_group,has_economic_data,duration_category
51,0.0,4,,,telephone,bank-full,30.0,,no,145,secondary,,,no,blue-collar,no,married,jul,,-1,unknown,0,no,medium,no_previous_contact,middle_aged,0,short
49,1415.0,2,,,cellular,bank-full,30.0,,no,269,primary,,,yes,technician,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,medium
45,-479.0,2,,,cellular,bank-full,30.0,,no,167,secondary,,,yes,entrepreneur,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,short
51,1193.0,2,,,cellular,bank-full,30.0,,no,85,primary,,,yes,retired,no,divorced,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,short
43,99.0,2,,,cellular,bank-full,30.0,,no,226,secondary,,,no,blue-collar,no,single,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,medium
44,488.0,11,,,cellular,bank-full,30.0,,no,292,secondary,,,no,management,yes,married,jul,,-1,unknown,0,no,high,no_previous_contact,middle_aged,0,medium
47,-535.0,2,,,cellular,bank-full,30.0,,yes,71,secondary,,,yes,blue-collar,no,divorced,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,short
53,-440.0,33,,,cellular,bank-full,30.0,,no,14,secondary,,,no,technician,no,married,jul,,-1,unknown,0,no,high,no_previous_contact,middle_aged,0,very_short
27,152.0,3,,,cellular,bank-full,30.0,,no,80,secondary,,,no,self-employed,no,single,jul,,-1,unknown,0,no,low,no_previous_contact,young_adult,0,short
51,43.0,2,,,cellular,bank-full,30.0,,no,220,secondary,,,no,technician,no,divorced,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,medium
55,96.0,2,,,telephone,bank-full,30.0,,no,340,secondary,,,no,services,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,pre_retirement,0,long
45,713.0,2,,,cellular,bank-full,30.0,,no,148,unknown,,,no,blue-collar,no,single,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,short
51,837.0,2,,,telephone,bank-full,30.0,,no,41,primary,,,no,blue-collar,no,divorced,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,very_short
36,6641.0,4,,,cellular,bank-full,30.0,,no,105,tertiary,,,no,management,no,married,jul,,-1,unknown,0,no,medium,no_previous_contact,adult,0,short
39,1014.0,4,,,cellular,bank-full,30.0,,no,261,primary,,,no,blue-collar,no,married,jul,,-1,unknown,0,no,medium,no_previous_contact,adult,0,medium
54,602.0,2,,,cellular,bank-full,30.0,,no,101,secondary,,,no,management,no,single,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,short
45,3.0,2,,,telephone,bank-full,30.0,,no,154,secondary,,,no,blue-collar,yes,married,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,short
44,0.0,2,,,cellular,bank-full,30.0,,no,83,primary,,,yes,blue-collar,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,short
46,0.0,2,,,cellular,bank-full,30.0,,no,77,secondary,,,no,technician,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,short
38,105.0,2,,,cellular,bank-full,30.0,,no,244,secondary,,,no,services,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,adult,0,medium
30,0.0,3,,,cellular,bank-full,30.0,,no,102,secondary,,,yes,services,yes,divorced,jul,,-1,unknown,0,no,low,no_previous_contact,adult,0,short
46,-333.0,2,,,cellular,bank-full,30.0,,yes,597,secondary,,,no,management,yes,married,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,long
52,0.0,6,,,cellular,bank-full,30.0,,no,161,tertiary,,,yes,management,no,married,jul,,-1,unknown,0,no,medium,no_previous_contact,middle_aged,0,short
41,1373.0,2,,,cellular,bank-full,30.0,,no,81,tertiary,,,no,management,no,single,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,short
45,6535.0,2,,,cellular,bank-full,30.0,,no,639,primary,,,no,technician,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,long
44,2439.0,2,,,cellular,bank-full,30.0,,no,133,secondary,,,yes,services,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,short
36,296.0,2,,,cellular,bank-full,30.0,,no,122,secondary,,,no,entrepreneur,no,single,jul,,-1,unknown,0,no,low,no_previous_contact,adult,0,short
35,5.0,2,,,cellular,bank-full,30.0,,no,153,secondary,,,no,services,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,adult,0,short
38,1149.0,2,,,cellular,bank-full,30.0,,no,41,secondary,,,no,blue-collar,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,adult,0,very_short
56,485.0,2,,,cellular,bank-full,30.0,,no,70,secondary,,,no,retired,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,pre_retirement,0,short
32,7.0,3,,,cellular,bank-full,30.0,,no,29,tertiary,,,yes,unemployed,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,adult,0,very_short
58,2739.0,6,,,cellular,bank-full,30.0,,no,86,secondary,,,yes,management,no,married,jul,,-1,unknown,0,no,medium,no_previous_contact,pre_retirement,0,short
54,0.0,2,,,cellular,bank-full,30.0,,no,255,primary,,,no,admin.,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,medium
39,861.0,4,,,cellular,bank-full,30.0,,no,218,secondary,,,yes,services,no,married,jul,,-1,unknown,0,no,medium,no_previous_contact,adult,0,medium
56,1340.0,6,,,telephone,bank-full,30.0,,no,197,secondary,,,no,unemployed,yes,married,jul,,-1,unknown,0,no,medium,no_previous_contact,pre_retirement,0,medium
56,247.0,2,,,cellular,bank-full,30.0,,no,44,tertiary,,,no,management,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,pre_retirement,0,very_short
60,5632.0,7,,,cellular,bank-full,30.0,,no,380,secondary,,,yes,retired,no,married,jul,,-1,unknown,0,no,high,no_previous_contact,pre_retirement,0,long
44,-4.0,2,,,cellular,bank-full,30.0,,yes,788,primary,,,no,unemployed,yes,single,jul,,-1,unknown,0,yes,low,no_previous_contact,middle_aged,0,long
36,2178.0,2,,,cellular,bank-full,30.0,,no,74,secondary,,,yes,unemployed,no,divorced,jul,,-1,unknown,0,no,low,no_previous_contact,adult,0,short
54,273.0,3,,,cellular,bank-full,30.0,,no,55,secondary,,,yes,technician,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,very_short
39,0.0,3,,,cellular,bank-full,30.0,,no,61,secondary,,,yes,blue-collar,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,adult,0,short
49,-701.0,2,,,cellular,bank-full,30.0,,yes,988,unknown,,,yes,entrepreneur,no,divorced,jul,,-1,unknown,0,yes,low,no_previous_contact,middle_aged,0,long
54,1383.0,4,,,cellular,bank-full,30.0,,no,622,secondary,,,yes,admin.,yes,divorced,jul,,-1,unknown,0,no,medium,no_previous_contact,middle_aged,0,long
47,8226.0,2,,,cellular,bank-full,30.0,,no,137,tertiary,,,yes,management,no,divorced,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,short
55,4372.0,2,,,cellular,bank-full,30.0,,no,122,secondary,,,yes,unemployed,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,pre_retirement,0,short
45,998.0,2,,,telephone,bank-full,30.0,,no,38,unknown,,,yes,admin.,no,divorced,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,very_short
42,92.0,2,,,cellular,bank-full,30.0,,no,86,primary,,,no,blue-collar,no,single,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,short
44,629.0,4,,,cellular,bank-full,30.0,,no,432,primary,,,no,housemaid,no,divorced,jul,,-1,unknown,0,no,medium,no_previous_contact,middle_aged,0,long
46,1203.0,8,,,cellular,bank-full,30.0,,no,227,secondary,,,no,admin.,no,divorced,jul,,-1,unknown,0,no,high,no_previous_contact,middle_aged,0,medium
39,-139.0,2,,,cellular,bank-full,30.0,,no,120,secondary,,,no,admin.,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,adult,0,short
40,69.0,2,,,cellular,bank-full,30.0,,no,149,tertiary,,,yes,management,no,divorced,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,short
55,-375.0,2,,,cellular,bank-full,30.0,,no,814,tertiary,,,no,management,no,married,jul,,-1,unknown,0,yes,low,no_previous_contact,pre_retirement,0,long
50,0.0,9,,,cellular,bank-full,30.0,,no,144,secondary,,,no,blue-collar,no,married,jul,,-1,unknown,0,no,high,no_previous_contact,middle_aged,0,short
31,0.0,3,,,cellular,bank-full,30.0,,no,126,secondary,,,yes,technician,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,adult,0,short
45,321.0,4,,,cellular,bank-full,30.0,,no,918,primary,,,yes,management,no,married,jul,,-1,unknown,0,no,medium,no_previous_contact,middle_aged,0,long
57,195.0,4,,,telephone,bank-full,30.0,,yes,185,primary,,,no,blue-collar,yes,married,jul,,-1,unknown,0,no,medium,no_previous_contact,pre_retirement,0,medium
52,959.0,2,,,telephone,bank-full,30.0,,no,694,primary,,,no,unemployed,no,married,jul,,-1,unknown,0,yes,low,no_previous_contact,middle_aged,0,long
44,6486.0,4,,,cellular,bank-full,30.0,,no,272,tertiary,,,no,management,no,divorced,jul,,-1,unknown,0,no,medium,no_previous_contact,middle_aged,0,medium
56,784.0,2,,,cellular,bank-full,30.0,,no,149,secondary,,,no,self-employed,yes,married,jul,,-1,unknown,0,no,low,no_previous_contact,pre_retirement,0,short
37,4151.0,4,,,cellular,bank-full,30.0,,no,543,secondary,,,yes,services,yes,married,jul,,-1,unknown,0,yes,medium,no_previous_contact,adult,0,long
44,1335.0,5,,,cellular,bank-full,30.0,,no,94,secondary,,,yes,services,no,married,jul,,-1,unknown,0,no,medium,no_previous_contact,middle_aged,0,short
59,3831.0,4,,,telephone,bank-full,30.0,,no,87,primary,,,no,management,no,married,jul,,-1,unknown,0,no,medium,no_previous_contact,pre_retirement,0,short
60,1091.0,5,,,cellular,bank-full,30.0,,no,441,secondary,,,no,retired,no,divorced,jul,,-1,unknown,0,yes,medium,no_previous_contact,pre_retirement,0,long
47,0.0,2,,,cellular,bank-full,30.0,,no,89,tertiary,,,yes,technician,yes,married,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,short
53,4576.0,2,,,telephone,bank-full,30.0,,no,82,primary,,,no,self-employed,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,short
29,1082.0,4,,,cellular,bank-full,30.0,,no,77,secondary,,,no,housemaid,yes,married,jul,,-1,unknown,0,no,medium,no_previous_contact,young_adult,0,short
52,359.0,2,,,cellular,bank-full,30.0,,no,444,secondary,,,yes,blue-collar,no,single,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,long
53,1389.0,4,,,telephone,bank-full,30.0,,no,34,secondary,,,no,technician,no,married,jul,,-1,unknown,0,no,medium,no_previous_contact,middle_aged,0,very_short
59,0.0,4,,,cellular,bank-full,30.0,,no,73,secondary,,,yes,retired,no,married,jul,,-1,unknown,0,no,medium,no_previous_contact,pre_retirement,0,short
42,-406.0,5,,,cellular,bank-full,30.0,,no,152,unknown,,,yes,blue-collar,no,married,jul,,-1,unknown,0,no,medium,no_previous_contact,middle_aged,0,short
56,1005.0,4,,,cellular,bank-full,30.0,,no,69,secondary,,,no,retired,yes,divorced,jul,,-1,unknown,0,no,medium,no_previous_contact,pre_retirement,0,short
37,554.0,3,,,cellular,bank-full,30.0,,no,74,primary,,,yes,blue-collar,no,single,jul,,-1,unknown,0,no,low,no_previous_contact,adult,0,short
44,51.0,4,,,cellular,bank-full,30.0,,no,289,primary,,,no,unemployed,no,married,jul,,-1,unknown,0,no,medium,no_previous_contact,middle_aged,0,medium
38,0.0,4,,,cellular,bank-full,30.0,,no,172,primary,,,yes,entrepreneur,no,married,jul,,-1,unknown,0,no,medium,no_previous_contact,adult,0,short
44,276.0,2,,,cellular,bank-full,30.0,,no,535,primary,,,yes,blue-collar,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,long
31,18.0,19,,,cellular,bank-full,30.0,,no,72,tertiary,,,yes,management,no,married,jul,,-1,unknown,0,no,high,no_previous_contact,adult,0,short
41,335.0,4,,,cellular,bank-full,30.0,,no,44,unknown,,,no,management,no,single,jul,,-1,unknown,0,no,medium,no_previous_contact,middle_aged,0,very_short
46,2862.0,3,,,cellular,bank-full,30.0,,no,132,secondary,,,yes,technician,yes,divorced,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,short
41,-1.0,4,,,cellular,bank-full,30.0,,yes,1171,unknown,,,no,services,yes,married,jul,,-1,unknown,0,yes,medium,no_previous_contact,middle_aged,0,long
38,238.0,8,,,cellular,bank-full,30.0,,yes,376,secondary,,,no,technician,no,married,jul,,-1,unknown,0,no,high,no_previous_contact,adult,0,long
44,1305.0,4,,,cellular,bank-full,30.0,,no,72,secondary,,,no,admin.,no,married,jul,,-1,unknown,0,no,medium,no_previous_contact,middle_aged,0,short
59,3414.0,6,,,telephone,bank-full,30.0,,no,117,secondary,,,no,retired,no,married,jul,,-1,unknown,0,no,medium,no_previous_contact,pre_retirement,0,short
57,3819.0,2,,,telephone,bank-full,30.0,,no,1001,primary,,,no,housemaid,no,divorced,jul,,-1,unknown,0,no,low,no_previous_contact,pre_retirement,0,long
36,96.0,4,,,cellular,bank-full,30.0,,no,729,tertiary,,,no,management,no,married,jul,,-1,unknown,0,yes,medium,no_previous_contact,adult,0,long
58,1013.0,5,,,cellular,bank-full,30.0,,no,341,secondary,,,yes,unemployed,no,single,jul,,-1,unknown,0,no,medium,no_previous_contact,pre_retirement,0,long
35,0.0,6,,,cellular,bank-full,30.0,,no,186,secondary,,,no,admin.,no,divorced,jul,,-1,unknown,0,no,medium,no_previous_contact,adult,0,medium
41,0.0,2,,,cellular,bank-full,30.0,,no,509,primary,,,no,blue-collar,no,divorced,jul,,-1,unknown,0,yes,low,no_previous_contact,middle_aged,0,long
52,1498.0,11,,,cellular,bank-full,30.0,,no,1078,secondary,,,yes,self-employed,no,married,jul,,-1,unknown,0,no,high,no_previous_contact,middle_aged,0,long
53,1194.0,4,,,telephone,bank-full,30.0,,no,166,secondary,,,no,services,no,married,jul,,-1,unknown,0,no,medium,no_previous_contact,middle_aged,0,short
51,61.0,20,,,telephone,bank-full,30.0,,yes,27,secondary,,,no,technician,yes,married,jul,,-1,unknown,0,no,high,no_previous_contact,middle_aged,0,very_short
38,223.0,4,,,cellular,bank-full,30.0,,no,698,secondary,,,yes,unemployed,no,single,jul,,-1,unknown,0,no,medium,no_previous_contact,adult,0,long
35,648.0,2,,,cellular,bank-full,30.0,,no,674,tertiary,,,no,management,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,adult,0,long
55,1507.0,3,,,cellular,bank-full,30.0,,no,114,secondary,,,yes,management,no,single,jul,,-1,unknown,0,no,low,no_previous_contact,pre_retirement,0,short
50,1011.0,2,,,telephone,bank-full,30.0,,no,340,secondary,,,yes,entrepreneur,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,long
40,286.0,4,,,cellular,bank-full,30.0,,no,106,secondary,,,no,technician,no,married,jul,,-1,unknown,0,no,medium,no_previous_contact,middle_aged,0,short
46,2032.0,2,,,cellular,bank-full,30.0,,no,424,primary,,,no,self-employed,no,single,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,long
29,11310.0,3,,,cellular,bank-full,30.0,,no,436,tertiary,,,yes,blue-collar,no,single,jul,,-1,unknown,0,no,low,no_previous_contact,young_adult,0,long
40,657.0,2,,,cellular,bank-full,30.0,,no,159,secondary,,,yes,technician,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,short
50,-333.0,2,,,cellular,bank-full,30.0,,no,208,primary,,,no,blue-collar,yes,divorced,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,medium
46,-363.0,11,,,cellular,bank-full,30.0,,no,96,tertiary,,,no,admin.,yes,divorced,jul,,-1,unknown,0,no,high,no_previous_contact,middle_aged,0,short
35,0.0,2,,,cellular,bank-full,30.0,,no,359,primary,,,yes,blue-collar,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,adult,0,long
36,1328.0,9,,,cellular,bank-full,30.0,,no,69,secondary,,,no,admin.,no,single,jul,,-1,unknown,0,no,high,no_previous_contact,adult,0,short
53,4.0,3,,,cellular,bank-full,30.0,,no,259,secondary,,,no,unemployed,no,single,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,medium
48,-202.0,4,,,cellular,bank-full,30.0,,no,225,secondary,,,yes,blue-collar,yes,married,jul,,-1,unknown,0,no,medium,no_previous_contact,middle_aged,0,medium
50,230.0,4,,,telephone,bank-full,30.0,,no,1089,tertiary,,,no,entrepreneur,no,married,jul,,-1,unknown,0,yes,medium,no_previous_contact,middle_aged,0,long
56,152.0,7,,,cellular,bank-full,30.0,,no,65,primary,,,yes,retired,yes,married,jul,,-1,unknown,0,no,high,no_previous_contact,pre_retirement,0,short
40,0.0,23,,,cellular,bank-full,30.0,,no,106,secondary,,,yes,entrepreneur,no,married,jul,,-1,unknown,0,no,high,no_previous_contact,middle_aged,0,short
43,0.0,6,,,cellular,bank-full,30.0,,no,266,primary,,,no,self-employed,no,divorced,jul,,-1,unknown,0,no,medium,no_previous_contact,middle_aged,0,medium
44,-156.0,2,,,cellular,bank-full,30.0,,no,1211,primary,,,no,housemaid,yes,married,jul,,-1,unknown,0,yes,low,no_previous_contact,middle_aged,0,long
53,1046.0,20,,,cellular,bank-full,30.0,,no,50,tertiary,,,yes,entrepreneur,yes,married,jul,,-1,unknown,0,no,high,no_previous_contact,middle_aged,0,very_short
60,0.0,3,,,telephone,bank-full,30.0,,no,130,primary,,,no,retired,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,pre_retirement,0,short
37,11.0,8,,,telephone,bank-full,30.0,,no,109,primary,,,no,blue-collar,no,married,jul,,-1,unknown,0,no,high,no_previous_contact,adult,0,short
51,-160.0,4,,,cellular,bank-full,30.0,,yes,118,secondary,,,no,admin.,yes,married,jul,,-1,unknown,0,no,medium,no_previous_contact,middle_aged,0,short
59,1308.0,4,,,cellular,bank-full,30.0,,no,183,tertiary,,,no,management,no,married,jul,,-1,unknown,0,no,medium,no_previous_contact,pre_retirement,0,medium
60,726.0,5,,,cellular,bank-full,30.0,,no,94,primary,,,no,housemaid,yes,married,jul,,-1,unknown,0,no,medium,no_previous_contact,pre_retirement,0,short
41,779.0,10,,,cellular,bank-full,30.0,,no,647,unknown,,,no,unknown,no,married,jul,,-1,unknown,0,no,high,no_previous_contact,middle_aged,0,long
32,-31.0,6,,,telephone,bank-full,30.0,,no,96,secondary,,,no,services,yes,married,jul,,-1,unknown,0,no,medium,no_previous_contact,adult,0,short
54,114.0,3,,,cellular,bank-full,30.0,,no,458,secondary,,,no,technician,no,married,jul,,-1,unknown,0,yes,low,no_previous_contact,middle_aged,0,long
41,1785.0,7,,,cellular,bank-full,30.0,,no,225,secondary,,,no,services,no,married,jul,,-1,unknown,0,no,high,no_previous_contact,middle_aged,0,medium
26,179.0,3,,,cellular,bank-full,30.0,,no,103,secondary,,,no,blue-collar,no,single,jul,,-1,unknown,0,no,low,no_previous_contact,young_adult,0,short
30,1223.0,5,,,cellular,bank-full,30.0,,no,112,secondary,,,yes,admin.,no,single,jul,,-1,unknown,0,no,medium,no_previous_contact,adult,0,short
47,269.0,5,,,cellular,bank-full,30.0,,no,145,primary,,,yes,blue-collar,no,married,jul,,-1,unknown,0,no,medium,no_previous_contact,middle_aged,0,short
42,2374.0,2,,,cellular,bank-full,30.0,,no,143,secondary,,,no,blue-collar,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,short
33,328.0,9,,,telephone,bank-full,30.0,,no,216,secondary,,,yes,blue-collar,no,married,jul,,-1,unknown,0,no,high,no_previous_contact,adult,0,medium
30,-340.0,8,,,telephone,bank-full,30.0,,no,156,tertiary,,,yes,technician,yes,married,jul,,-1,unknown,0,no,high,no_previous_contact,adult,0,short
34,356.0,7,,,cellular,bank-full,30.0,,no,52,secondary,,,yes,management,no,single,jul,,-1,unknown,0,no,high,no_previous_contact,adult,0,very_short
45,1841.0,2,,,cellular,bank-full,30.0,,no,154,secondary,,,yes,technician,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,short
34,2892.0,7,,,cellular,bank-full,30.0,,no,1165,tertiary,,,yes,management,yes,married,jul,,-1,unknown,0,no,high,no_previous_contact,adult,0,long
54,555.0,11,,,cellular,bank-full,30.0,,no,117,secondary,,,no,management,yes,single,jul,,-1,unknown,0,no,high,no_previous_contact,middle_aged,0,short
36,664.0,4,,,cellular,bank-full,30.0,,no,266,secondary,,,yes,technician,yes,divorced,jul,,-1,unknown,0,no,medium,no_previous_contact,adult,0,medium
35,217.0,11,,,cellular,bank-full,30.0,,no,107,unknown,,,yes,blue-collar,no,single,jul,,-1,unknown,0,no,high,no_previous_contact,adult,0,short
39,1116.0,2,,,cellular,bank-full,30.0,,no,486,secondary,,,yes,services,no,married,jul,,-1,unknown,0,no,low,no_previous_contact,adult,0,long
53,6671.0,9,,,cellular,bank-full,30.0,,no,72,secondary,,,yes,technician,yes,married,jul,,-1,unknown,0,no,high,no_previous_contact,middle_aged,0,short
40,4.0,3,,,cellular,bank-full,30.0,,no,63,secondary,,,no,admin.,no,divorced,jul,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,short
